10.1600,0.23601874
10.1700,0.24098730
10.1800,0.24595916
10.1900,0.25093236
10.2000,0.25590492
10.2100,0.26087489
10.2200,0.26584030
10.2300,0.27079919
10.2400,0.27574960
10.2500,0.28068958
10.2600,0.28561718
10.2700,0.29053046
10.2800,0.29542747
10.2900,0.30030629
10.3000,0.30516500
10.3100,0.31000167
10.3200,0.31481441
10.3300,0.31960132
10.3400,0.32436051
10.3500,0.32909010
10.3600,0.33378825
10.3700,0.33845309
10.3800,0.34308279
10.3900,0.34767553
10.4000,0.35222951
10.4100,0.35674293
10.4200,0.36121402
10.4300,0.36564102
10.4400,0.37002219
10.4500,0.37435581
10.4600,0.37864018
10.4700,0.38287361
10.4800,0.38705444
10.4900,0.39118103
10.5000,0.39525176
10.5100,0.39926503
10.5200,0.40321927
10.5300,0.40711292
10.5400,0.41094446
10.5500,0.41471238
10.5600,0.41841520
10.5700,0.42205148
10.5800,0.42561979
10.5900,0.42911872
10.6000,0.43254691
10.6100,0.43590301
10.6200,0.43918570
10.6300,0.44239371
10.6400,0.44552577
10.6500,0.44858066
10.6600,0.45155717
10.6700,0.45445415
10.6800,0.45727045
10.6900,0.46000499
10.7000,0.46265667
10.7100,0.46522447
10.7200,0.46770739
10.7300,0.47010444
10.7400,0.47241469
10.7500,0.47463723
10.7600,0.47677121
10.7700,0.47881577
10.7800,0.48077012
10.7900,0.48263350
10.8000,0.48440518
10.8100,0.48608446
10.8200,0.48767069
10.8300,0.48916324
10.8400,0.49056153
10.8500,0.49186502
10.8600,0.49307319
10.8700,0.49418558
10.8800,0.49520174
10.8900,0.49612128
10.9000,0.49694384
10.9100,0.49766910
10.9200,0.49829677
10.9300,0.49882661
10.9400,0.49925842
10.9500,0.49959201
10.9600,0.49982727
10.9700,0.49996410
10.9800,0.50000244
10.9900,0.49994229
11.0000,0.49978366
11.0100,0.49952661
11.0200,0.49917126
11.0300,0.49871773
11.0400,0.49816620
11.0500,0.49751689
11.0600,0.49677006
11.0700,0.49592598
11.0800,0.49498501
11.0900,0.49394749
11.1000,0.49281385
11.1100,0.49158452
11.1200,0.49025997
11.1300,0.48884074
11.1400,0.48732738
11.1500,0.48572047
11.1600,0.48402065
11.1700,0.48222858
11.1800,0.48034496
11.1900,0.47837053
11.2000,0.47630607
11.2100,0.47415237
11.2200,0.47191028
11.2300,0.46958069
11.2400,0.46716449
11.2500,0.46466265
11.2600,0.46207613
11.2700,0.45940595
11.2800,0.45665316
11.2900,0.45381882
11.3000,0.45090407
11.3100,0.44791002
11.3200,0.44483787
11.3300,0.44168880
11.3400,0.43846406
11.3500,0.43516491
11.3600,0.43179264
11.3700,0.42834858
11.3800,0.42483407
11.3900,0.42125049
11.4000,0.41759924
11.4100,0.41388177
11.4200,0.41009952
11.4300,0.40625398
11.4400,0.40234666
11.4500,0.39837909
11.4600,0.39435283
11.4700,0.39026946
11.4800,0.38613059
11.4900,0.38193783
11.5000,0.37769283
11.5100,0.37339727
11.5200,0.36905283
11.5300,0.36466121
11.5400,0.36022415
11.5500,0.35574338
11.5600,0.35122067
11.5700,0.34665780
11.5800,0.34205656
11.5900,0.33741876
11.6000,0.33274622
11.6100,0.32804079
11.6200,0.32330432
11.6300,0.31853867
11.6400,0.31374572
11.6500,0.30892735
11.6600,0.30408547
11.6700,0.29922198
11.6800,0.29433880
11.6900,0.28943785
11.7000,0.28452107
11.7100,0.27959040
11.7200,0.27464778
11.7300,0.26969517
11.7400,0.26473451
11.7500,0.25976777
11.7600,0.25479690
11.7700,0.24982388
11.7800,0.24485067
11.7900,0.23987922
11.8000,0.23491152
11.8100,0.22994952
11.8200,0.22499518
11.8300,0.22005048
11.8400,0.21511735
11.8500,0.21019776
11.8600,0.20529366
11.8700,0.20040699
11.8800,0.19553969
11.8900,0.19069368
11.9000,0.18587089
11.9100,0.18107323
11.9200,0.17630260
11.9300,0.17156090
11.9400,0.16685002
11.9500,0.16217182
11.9600,0.15752816
11.9700,0.15292090
11.9800,0.14835185
11.9900,0.14382285
12.0000,0.13933568
12.0100,0.13489215
12.0200,0.13049402
12.0300,0.12614304
12.0400,0.12184095
12.0500,0.11758946
12.0600,0.11339027
12.0700,0.10924506
12.0800,0.10515548
12.0900,0.10112316
12.1000,0.09714972
12.1100,0.09323676
12.1200,0.08938582
12.1300,0.08559846
12.1400,0.08187620
12.1500,0.07822052
12.1600,0.07463289
12.1700,0.07111475
12.1800,0.06766752
12.1900,0.06429257
12.2000,0.06099128
12.2100,0.05776495
12.2200,0.05461490
12.2300,0.05154239
12.2400,0.04854866
12.2500,0.04563492
12.2600,0.04280234
12.2700,0.04005208
12.2800,0.03738524
12.2900,0.03480290
12.3000,0.03230611
12.3100,0.02989588
12.3200,0.02757320
12.3300,0.02533900
12.3400,0.02319419
12.3500,0.02113966
12.3600,0.01917623
12.3700,0.01730471
12.3800,0.01552588
12.3900,0.01384045
12.4000,0.01224912
12.4100,0.01075254
12.4200,0.00935134
12.4300,0.00804610
12.4400,0.00683736
12.4500,0.00572561
12.4600,0.00471133
12.4700,0.00379495
12.4800,0.00297685
12.4900,0.00225737
12.5000,0.00163684
12.5100,0.00111552
12.5200,0.00069364
12.5300,0.00037139
12.5400,0.00014893
12.5500,0.00002636
12.5600,0.00000375
12.5700,0.00008114
12.5800,0.00025853
12.5900,0.00053585
12.6000,0.00091303
12.6100,0.00138992
12.6200,0.00196638
12.6300,0.00264218
12.6400,0.00341708
12.6500,0.00429079
12.6600,0.00526298
12.6700,0.00633329
